2013-04-12 17:00:01.902,ZBM3,147.4375,147.4688,397,795
2013-04-12 17:00:01.902,ZFM3,124.4766,124.4844,990,2248
2013-04-12 17:00:01.902,ZNM3,132.9531,132.9688,643,3543
2013-04-12 17:00:01.903,UBM3,163,163.0312,184,4
2013-04-12 17:00:01.903,ZFM3,124.4766,124.4844,988,2248
2013-04-12 17:00:01.903,ZNM3,132.9531,132.9688,637,3543
2013-04-12 17:00:01.903,UBM3,163,163.0312,176,4
2013-04-12 17:00:01.903,ZBM3,147.4375,147.4688,397,800
2013-04-12 17:00:01.903,ZFM3,124.4766,124.4844,1060,2284
2013-04-12 17:00:01.903,ZNM3,132.9531,132.9688,679,3521
2013-04-12 17:00:01.907,UBM3,163,163.0312,167,4
2013-04-12 17:00:01.907,ZBM3,147.4375,147.4688,397,788
2013-04-12 17:00:01.907,ZFM3,124.4766,124.4844,1062,2284
2013-04-12 17:00:01.907,ZNM3,132.9531,132.9688,678,3521
2013-04-12 17:00:01.916,UBM3,163,163.0312,177,4
2013-04-12 17:00:01.920,ZFM3,124.4766,124.4844,1062,2293
2013-04-12 17:00:01.930,ZFM3,124.4766,124.4844,979,2293
2013-04-12 17:00:01.930,ZNM3,132.9531,132.9688,642,3521
2013-04-12 17:00:01.932,UBM3,163,163.0312,178,4
2013-04-12 17:00:01.932,ZFM3,124.4766,124.4844,977,2293
2013-04-12 17:00:01.932,ZNM3,132.9531,132.9688,646,3521
2013-04-12 17:00:01.935,ZBM3,147.4375,147.4688,397,783
2013-04-12 17:00:01.936,ZFM3,124.4766,124.4844,977,2280
2013-04-12 17:00:01.944,ZBM3,147.4375,147.4688,400,783
2013-04-12 17:00:01.944,ZFM3,124.4766,124.4844,1062,2280
2013-04-12 17:00:01.944,ZNM3,132.9531,132.9688,685,3521
2013-04-12 17:00:01.945,UBM3,163,163.0312,187,4
2013-04-12 17:00:01.949,ZBM3,147.4375,147.4688,395,783
2013-04-12 17:00:01.949,ZNM3,132.9531,132.9688,674,3521
2013-04-12 17:00:01.951,ZBM3,147.4375,147.4688,392,783
2013-04-12 17:00:01.951,ZNM3,132.9531,132.9688,670,3521
2013-04-12 17:00:01.959,ZBM3,147.4375,147.4688,395,783
2013-04-12 17:00:01.959,ZFM3,124.4766,124.4844,1062,2293
2013-04-12 17:00:01.973,ZNM3,132.9531,132.9688,665,3521
2013-04-12 17:00:01.978,ZFM3,124.4766,124.4844,979,2293
2013-04-12 17:00:01.978,ZNM3,132.9531,132.9688,629,3521
2013-04-12 17:00:01.979,ZFM3,124.4766,124.4844,977,2293
2013-04-12 17:00:01.980,ZNM3,132.9531,132.9688,628,3521
2013-04-12 17:00:01.986,ZFM3,124.4766,124.4844,1060,2293
2013-04-12 17:00:01.988,ZBM3,147.4375,147.4688,400,783
2013-04-12 17:00:01.988,ZNM3,132.9531,132.9688,675,3521
2013-04-12 17:00:01.988,ZFM3,124.4766,124.4844,1062,2293
2013-04-12 17:00:01.990,ZBM3,147.4375,147.4688,403,783
2013-04-12 17:00:01.990,ZNM3,132.9531,132.9688,676,3521
2013-04-12 17:00:01.991,UBM3,163,163.0625,187,119
2013-04-12 17:00:01.993,UBM3,163.0312,163.0625,7,119
2013-04-12 17:00:01.993,ZBM3,147.4375,147.4688,403,767
2013-04-12 17:00:01.993,ZNM3,132.9531,132.9688,676,3485
2013-04-12 17:00:01.995,UBM3,163.0312,163.0625,8,118
2013-04-12 17:00:01.995,ZBM3,147.4375,147.4688,406,754
2013-04-12 17:00:01.995,ZFM3,124.4766,124.4844,1062,2280
2013-04-12 17:00:01.998,UBM3,163.0312,163.0625,8,119
2013-04-12 17:00:01.998,ZBM3,147.4375,147.4688,425,749
2013-04-12 17:00:01.998,ZNM3,132.9531,132.9688,680,3485
2013-04-12 17:00:02.000,UBM3,163.0312,163.0625,9,119
2013-04-12 17:00:02.000,ZBM3,147.4375,147.4688,425,739
2013-04-12 17:00:02.002,UBM3,163.0312,163.0625,9,117
2013-04-12 17:00:02.003,UBM3,163.0312,163.0625,9,113
2013-04-12 17:00:02.003,ZBM3,147.4375,147.4688,435,723
2013-04-12 17:00:02.004,ZBM3,147.4375,147.4688,436,721
2013-04-12 17:00:02.012,ZBM3,147.4375,147.4688,447,737
2013-04-12 17:00:02.012,ZFM3,124.4766,124.4844,1062,2271
2013-04-12 17:00:02.015,ZFM3,124.4766,124.4844,1062,2162
2013-04-12 17:00:02.015,ZNM3,132.9531,132.9688,680,3521
2013-04-12 17:00:02.018,ZBM3,147.4375,147.4688,447,721
2013-04-12 17:00:02.018,ZNM3,132.9531,132.9688,680,3485
2013-04-12 17:00:02.022,ZNM3,132.9531,132.9688,669,3485
2013-04-12 17:00:02.023,ZBM3,147.4375,147.4688,447,737
2013-04-12 17:00:02.023,ZNM3,132.9531,132.9688,669,3521
2013-04-12 17:00:02.037,ZBM3,147.4375,147.4688,447,721
2013-04-12 17:00:02.037,ZNM3,132.9531,132.9688,669,3485
2013-04-12 17:00:02.039,ZFM3,124.4766,124.4844,1062,2169
2013-04-12 17:00:02.046,UBM3,163.0312,163.0625,5,113
2013-04-12 17:00:02.047,ZBM3,147.4375,147.4688,442,737
2013-04-12 17:00:02.047,ZNM3,132.9531,132.9688,669,3521
2013-04-12 17:00:02.048,UBM3,163.0312,163.0625,6,113
2013-04-12 17:00:02.050,ZFM3,124.4766,124.4844,1062,2269
2013-04-12 17:00:02.051,ZBM3,147.4375,147.4688,439,737
2013-04-12 17:00:02.062,ZBM3,147.4375,147.4688,432,737
2013-04-12 17:00:02.062,ZNM3,132.9531,132.9688,658,3521
2013-04-12 17:00:02.066,UBM3,163.0312,163.0625,2,113
2013-04-12 17:00:02.066,ZBM3,147.4375,147.4688,436,737
2013-04-12 17:00:02.066,ZNM3,132.9531,132.9688,668,3521
2013-04-12 17:00:02.068,ZBM3,147.4375,147.4688,439,737
2013-04-12 17:00:02.068,ZNM3,132.9531,132.9688,669,3521
2013-04-12 17:00:02.080,ZBM3,147.4375,147.4688,439,721
2013-04-12 17:00:02.080,ZNM3,132.9531,132.9688,669,3485
2013-04-12 17:00:02.083,ZBM3,147.4375,147.4688,423,737
2013-04-12 17:00:02.083,ZNM3,132.9531,132.9688,658,3521
2013-04-12 17:00:02.084,ZBM3,147.4375,147.4688,423,721
2013-04-12 17:00:02.084,ZNM3,132.9531,132.9688,663,3485
2013-04-12 17:00:02.086,ZBM3,147.4375,147.4688,423,737
2013-04-12 17:00:02.086,ZNM3,132.9531,132.9688,663,3521
2013-04-12 17:00:02.088,ZBM3,147.4375,147.4688,420,737
2013-04-12 17:00:02.091,ZNM3,132.9531,132.9688,658,3521
2013-04-12 17:00:02.098,ZBM3,147.4375,147.4688,420,721
2013-04-12 17:00:02.098,ZNM3,132.9531,132.9688,658,3485
2013-04-12 17:00:02.099,ZBM3,147.4375,147.4688,420,737
2013-04-12 17:00:02.099,ZNM3,132.9531,132.9688,658,3521
2013-04-12 17:00:02.100,ZBM3,147.4375,147.4688,423,721
2013-04-12 17:00:02.100,ZNM3,132.9531,132.9688,658,3485
2013-04-12 17:00:02.100,ZBM3,147.4375,147.4688,423,737
2013-04-12 17:00:02.100,ZNM3,132.9531,132.9688,658,3521
2013-04-12 17:00:02.101,ZBM3,147.4375,147.4688,423,721
2013-04-12 17:00:02.101,ZNM3,132.9531,132.9688,658,3485
2013-04-12 17:00:02.112,ZNM3,132.9531,132.9688,657,3485
2013-04-12 17:00:02.117,ZNM3,132.9531,132.9688,657,3521
2013-04-12 17:00:02.118,ZBM3,147.4375,147.4688,423,737
2013-04-12 17:00:02.119,ZBM3,147.4375,147.4688,420,737
2013-04-12 17:00:02.136,ZBM3,147.4375,147.4688,420,721
2013-04-12 17:00:02.136,ZNM3,132.9531,132.9688,657,3485
2013-04-12 17:00:02.138,ZBM3,147.4375,147.4688,423,737
2013-04-12 17:00:02.138,ZNM3,132.9531,132.9688,657,3521
2013-04-12 17:00:02.139,ZBM3,147.4375,147.4688,429,721
2013-04-12 17:00:02.139,ZNM3,132.9531,132.9688,657,3485
2013-04-12 17:00:02.140,ZBM3,147.4375,147.4688,426,737
2013-04-12 17:00:02.140,ZNM3,132.9531,132.9688,657,3521
2013-04-12 17:00:02.141,ZBM3,147.4375,147.4688,429,721
2013-04-12 17:00:02.141,ZNM3,132.9531,132.9688,657,3485
2013-04-12 17:00:02.142,ZBM3,147.4375,147.4688,426,737
2013-04-12 17:00:02.142,ZNM3,132.9531,132.9688,657,3521
2013-04-12 17:00:02.144,ZBM3,147.4375,147.4688,429,721
2013-04-12 17:00:02.144,ZNM3,132.9531,132.9688,657,3485
2013-04-12 17:00:02.145,ZBM3,147.4375,147.4688,426,737
2013-04-12 17:00:02.145,ZFM3,124.4766,124.4844,1062,2287
2013-04-12 17:00:02.145,ZNM3,132.9531,132.9688,657,3521
2013-04-12 17:00:02.148,ZBM3,147.4375,147.4688,429,721
2013-04-12 17:00:02.148,ZNM3,132.9531,132.9688,657,3485
2013-04-12 17:00:02.148,ZBM3,147.4375,147.4688,426,721
2013-04-12 17:00:02.158,ZNM3,132.9531,132.9688,658,3485
2013-04-12 17:00:02.168,ZBM3,147.4375,147.4688,426,737
2013-04-12 17:00:02.168,ZNM3,132.9531,132.9688,658,3521
2013-04-12 17:00:02.177,ZFM3,124.4766,124.4844,1062,2304
2013-04-12 17:00:02.180,ZBM3,147.4375,147.4688,431,737
2013-04-12 17:00:02.181,ZBM3,147.4375,147.4688,436,737
2013-04-12 17:00:02.181,ZNM3,132.9531,132.9688,669,3521
2013-04-12 17:00:02.185,ZBM3,147.4375,147.4688,436,721
2013-04-12 17:00:02.185,ZFM3,124.4766,124.4844,1062,2287
2013-04-12 17:00:02.186,ZFM3,124.4766,124.4844,1062,2300
2013-04-12 17:00:02.186,ZNM3,132.9531,132.9688,669,3485
2013-04-12 17:00:02.187,ZBM3,147.4375,147.4688,436,737
2013-04-12 17:00:02.187,ZNM3,132.9531,132.9688,669,3521
2013-04-12 17:00:02.196,ZBM3,147.4375,147.4688,441,737
2013-04-12 17:00:02.197,ZBM3,147.4375,147.4688,441,721
2013-04-12 17:00:02.197,ZNM3,132.9531,132.9688,669,3485
2013-04-12 17:00:02.202,ZFM3,124.4766,124.4844,1062,2287
2013-04-12 17:00:02.232,ZFM3,124.4766,124.4844,1062,2267
2013-04-12 17:00:02.232,ZFM3,124.4766,124.4844,1062,2187
2013-04-12 17:00:02.233,ZBM3,147.4375,147.4688,444,721
2013-04-12 17:00:02.271,ZBM3,147.4375,147.4688,444,737
2013-04-12 17:00:02.271,ZNM3,132.9531,132.9688,669,3521
2013-04-12 17:00:02.272,ZNM3,132.9531,132.9688,669,3520
2013-04-12 17:00:02.285,ZBM3,147.4375,147.4688,447,737
2013-04-12 17:00:02.286,ZFM3,124.4766,124.4844,1062,2200
2013-04-12 17:00:02.292,ZBM3,147.4375,147.4688,447,721
2013-04-12 17:00:02.292,ZNM3,132.9531,132.9688,669,3484
2013-04-12 17:00:02.293,ZBM3,147.4375,147.4688,447,737
2013-04-12 17:00:02.293,ZNM3,132.9531,132.9688,669,3520
2013-04-12 17:00:02.294,ZBM3,147.4375,147.4688,447,721
2013-04-12 17:00:02.294,ZNM3,132.9531,132.9688,669,3484
2013-04-12 17:00:02.299,ZFM3,124.4766,124.4844,1062,2182
2013-04-12 17:00:02.301,ZBM3,147.4375,147.4688,447,737
2013-04-12 17:00:02.301,ZNM3,132.9531,132.9688,669,3520
2013-04-12 17:00:02.305,ZFM3,124.4766,124.4844,1062,2169
2013-04-12 17:00:02.307,ZBM3,147.4375,147.4688,447,721
2013-04-12 17:00:02.307,ZNM3,132.9531,132.9688,669,3484
2013-04-12 17:00:02.309,ZNM3,132.9531,132.9688,679,3484
2013-04-12 17:00:02.322,ZFM3,124.4766,124.4844,1062,2139
2013-04-12 17:00:02.322,ZNM3,132.9531,132.9688,686,3484
2013-04-12 17:00:02.324,ZBM3,147.4375,147.4688,448,721
2013-04-12 17:00:02.324,ZFM3,124.4766,124.4844,1062,1829
2013-04-12 17:00:02.324,ZNM3,132.9531,132.9688,690,3474
2013-04-12 17:00:02.325,ZBM3,147.4375,147.4688,449,721
2013-04-12 17:00:02.325,ZFM3,124.4766,124.4844,1072,1811
2013-04-12 17:00:02.325,ZNM3,132.9531,132.9688,700,3474
2013-04-12 17:00:02.327,ZFM3,124.4766,124.4844,1073,1681
2013-04-12 17:00:02.327,ZNM3,132.9531,132.9688,719,3474
2013-04-12 17:00:02.327,ZNM3,132.9531,132.9688,720,3474
2013-04-12 17:00:02.329,ZFM3,124.4766,124.4844,1073,1672
2013-04-12 17:00:02.329,ZNM3,132.9531,132.9688,731,3474
2013-04-12 17:00:02.329,ZFM3,124.4766,124.4844,1073,1652
2013-04-12 17:00:02.390,ZFM3,124.4766,124.4844,1073,1643
2013-04-12 17:00:02.576,ZNM3,132.9531,132.9688,730,3473
2013-04-12 17:00:02.577,ZBM3,147.4375,147.4688,443,721
2013-04-12 17:00:02.578,ZNM3,132.9531,132.9688,706,3473
2013-04-12 17:00:02.580,ZNM3,132.9531,132.9688,701,3473
2013-04-12 17:00:02.636,ZNM3,132.9531,132.9688,697,3473
2013-04-12 17:00:02.699,ZBM3,147.4375,147.4688,446,721
2013-04-12 17:00:02.775,ZFM3,124.4766,124.4844,1073,1644
2013-04-12 17:00:02.779,ZFM3,124.4766,124.4844,1073,1637
2013-04-12 17:00:02.835,UBM3,163.0312,163.0625,3,113
2013-04-12 17:00:02.852,ZNM3,132.9531,132.9688,702,3473
2013-04-12 17:00:02.919,ZNM3,132.9531,132.9688,706,3473
2013-04-12 17:00:02.922,ZNM3,132.9531,132.9688,707,3473
2013-04-12 17:00:02.923,ZNM3,132.9531,132.9688,708,3473
2013-04-12 17:00:02.956,ZFM3,124.4766,124.4844,1073,1652
2013-04-12 17:00:02.959,ZFM3,124.4766,124.4844,1074,1652
2013-04-12 17:00:03.077,ZBM3,147.4375,147.4688,452,721
2013-04-12 17:00:03.147,ZNM3,132.9531,132.9688,719,3473
2013-04-12 17:00:03.329,ZNM3,132.9531,132.9688,723,3473
2013-04-12 17:00:03.436,ZNM3,132.9531,132.9688,733,3473
2013-04-12 17:00:03.437,ZNM3,132.9531,132.9688,737,3473
2013-04-12 17:00:03.944,ZBM3,147.4375,147.4688,457,721
2013-04-12 17:00:04.006,ZNM3,132.9531,132.9688,747,3473
2013-04-12 17:00:05.007,UBM3,163.0312,163.0625,2,113
2013-04-12 17:00:05.041,UBM3,163.0312,163.0625,3,113
2013-04-12 17:00:05.136,ZBM3,147.4375,147.4688,454,721
2013-04-12 17:00:05.137,ZBM3,147.4375,147.4688,457,721
2013-04-12 17:00:05.142,UBM3,163.0312,163.0625,2,113
2013-04-12 17:00:06.086,UBM3,163.0312,163.0625,4,113
2013-04-12 17:00:06.393,ZNM3,132.9531,132.9688,736,3473
2013-04-12 17:00:07.127,ZTM3,110.2578,110.2656,78177,82157
2013-04-12 17:00:07.148,UBM3,163.0312,163.0625,5,113
2013-04-12 17:00:07.594,UBM3,163.0312,163.0625,4,113
2013-04-12 17:00:08.521,ZNM3,132.9531,132.9688,726,3473
2013-04-12 17:00:08.522,ZNM3,132.9531,132.9688,725,3473
2013-04-12 17:00:08.599,UBM3,163.0312,163.0625,5,113
2013-04-12 17:00:08.738,UBM3,163.0312,163.0625,4,134
2013-04-12 17:00:08.739,UBM3,163.0312,163.0625,4,141
2013-04-12 17:00:08.739,ZBM3,147.4375,147.4688,451,721
2013-04-12 17:00:08.740,ZBM3,147.4375,147.4688,441,721
2013-04-12 17:00:08.740,ZNM3,132.9531,132.9688,714,3473
2013-04-12 17:00:08.744,UBM3,163.0312,163.0625,2,141
2013-04-12 17:00:08.744,ZBM3,147.4375,147.4688,380,723
2013-04-12 17:00:08.744,ZFM3,124.4766,124.4844,991,1652
2013-04-12 17:00:08.744,ZNM3,132.9531,132.9688,593,3473
2013-04-12 17:00:08.745,ZBM3,147.4375,147.4688,407,735
2013-04-12 17:00:08.745,ZFM3,124.4766,124.4844,1074,1652
2013-04-12 17:00:08.745,ZNM3,132.9531,132.9688,636,3473
2013-04-12 17:00:08.746,UBM3,163.0312,163.0625,2,134
2013-04-12 17:00:08.746,ZBM3,147.4375,147.4688,427,735
2013-04-12 17:00:08.746,ZFM3,124.4766,124.4844,971,1652
2013-04-12 17:00:08.746,ZNM3,132.9531,132.9688,576,3473
2013-04-12 17:00:08.747,ZBM3,147.4375,147.4688,443,735
2013-04-12 17:00:08.747,ZFM3,124.4766,124.4844,1054,1652
2013-04-12 17:00:08.747,ZNM3,132.9531,132.9688,615,3473
2013-04-12 17:00:08.748,ZFM3,124.4766,124.4844,1052,1652
2013-04-12 17:00:08.748,ZNM3,132.9531,132.9688,611,3473
2013-04-12 17:00:08.749,ZFM3,124.4766,124.4844,1064,1652
2013-04-12 17:00:08.749,ZNM3,132.9531,132.9688,614,3473
2013-04-12 17:00:08.757,ZBM3,147.4375,147.4688,446,735
2013-04-12 17:00:08.758,ZBM3,147.4375,147.4688,443,735
2013-04-12 17:00:08.762,ZBM3,147.4375,147.4688,438,735
2013-04-12 17:00:08.821,ZBM3,147.4375,147.4688,441,735
2013-04-12 17:00:08.839,UBM3,163.0312,163.0625,3,134
2013-04-12 17:00:08.842,ZBM3,147.4375,147.4688,442,735
2013-04-12 17:00:08.844,UBM3,163.0312,163.0625,2,134
2013-04-12 17:00:08.968,ZNM3,132.9531,132.9688,613,3473
2013-04-12 17:00:09.261,UBM3,163.0312,163.0625,2,141
2013-04-12 17:00:09.264,ZBM3,147.4375,147.4688,439,735
2013-04-12 17:00:09.711,ZBM3,147.4375,147.4688,442,735
2013-04-12 17:00:10.482,ZNM3,132.9531,132.9688,613,3476
2013-04-12 17:00:10.949,ZBM3,147.4375,147.4688,443,735
2013-04-12 17:00:11.016,ZFM3,124.4766,124.4844,1064,1653
2013-04-12 17:00:11.209,ZBM3,147.4375,147.4688,442,735
2013-04-12 17:00:11.329,ZNM3,132.9531,132.9688,623,3476
2013-04-12 17:00:11.366,ZNM3,132.9531,132.9688,623,3474
2013-04-12 17:00:11.440,ZNM3,132.9531,132.9688,624,3474
2013-04-12 17:00:11.545,ZNM3,132.9531,132.9688,624,3475
2013-04-12 17:00:12.691,ZBM3,147.4375,147.4688,942,735
2013-04-12 17:00:12.692,ZBM3,147.4375,147.4688,942,725
2013-04-12 17:00:12.693,UBM3,163.0312,163.0625,6,141
2013-04-12 17:00:12.693,ZBM3,147.4375,147.4688,949,717
2013-04-12 17:00:12.696,UBM3,163.0312,163.0625,7,124
2013-04-12 17:00:12.696,ZBM3,147.4375,147.4688,1015,680
2013-04-12 17:00:12.696,ZFM3,124.4766,124.4844,1079,1643
2013-04-12 17:00:12.696,ZNM3,132.9531,132.9688,794,3475
2013-04-12 17:00:12.698,ZBM3,147.4375,147.4688,1016,680
